Nota Fiscal,Detalhes,Data Venda,Quantidade,Custo da Venda,Valor da Venda,Lucro,Local Vendas,Produto,Marca
NT003167,,29/01/2022,9,"45592,62159","53112,90371","7520,282119",São Paulo,iPhone 14,Apple
NT003168,,25/02/2022,9,"28147,42277","31229,45345","3082,030679",São Paulo,iPhone 14,Apple
NT003169,,08/08/2022,9,"32866,62648","43205,86824","10339,24176",São Paulo,iPhone 14,Apple
NT003170,,24/07/2022,9,"32011,16488","37585,88252","5574,717631",Belo Horizonte,iPhone 14,Apple
NT003171,,15/01/2022,9,"46047,1135","57349,21448","11302,10098",Rio de Janeiro,iPhone 14,Apple
NT003172,,27/02/2022,9,"45001,07047","61990,2099","16989,13942",Belo Horizonte,iPhone 14,Apple
NT003173,,30/08/2022,9,"39482,01152","54445,2469","14963,23538",São Paulo,iPhone 14,Apple
NT003174,,18/01/2022,9,"29724,45091","34923,60286","5199,151945",Belo Horizonte,iPhone 14,Apple
NT003175,,02/09/2022,9,"51870,15586","64627,40205","12757,24619",Belo Horizonte,iPhone 14,Apple
NT003176,,04/08/2022,9,"35844,63185","39932,15392","4087,522065",Belo Horizonte,iPhone 14,Apple
NT003177,,31/01/2022,9,"31505,80659","43297,7753","11791,96871",Rio de Janeiro,iPhone 14,Apple
NT003178,,26/02/2022,9,"54188,73188","59860,09123","5671,359358",Rio de Janeiro,iPhone 14,Apple
NT003179,,10/03/2022,9,"25575,94592","31615,3582","6039,412283",Belo Horizonte,iPhone 14,Apple
NT003180,,28/01/2022,9,"20004,77744","26134,71616","6129,938728",São Paulo,iPhone 14,Apple
NT003181,,07/03/2022,9,"47020,36344","61601,21327","14580,84983",São Paulo,iPhone 14,Apple
NT003182,,16/03/2022,9,"52054,63203","59099,5718","7044,939769",São Paulo,iPhone 14,Apple
NT003183,,21/01/2022,9,"50387,69383","58946,53609","8558,842252",São Paulo,iPhone 14,Apple
NT003184,,25/02/2022,9,"52023,89277","67930,69731","15906,80454",São Paulo,iPhone 14,Apple
NT003185,,19/01/2022,9,"22908,66312","27937,7781","5029,114973",São Paulo,iPhone 14,Apple
NT003186,,25/07/2022,9,"50099,54307","64837,46256","14737,91949",Belo Horizonte,iPhone 14,Apple
NT003187,,28/08/2022,9,"31616,39567","42950,66713","11334,27147",Belo Horizonte,iPhone 14,Apple
NT003188,,02/02/2022,9,"27007,26525","34494,20143","7486,936187",Belo Horizonte,iPhone 14,Apple
NT003189,,18/01/2022,9,"25672,30186","30960,16507","5287,863215",Belo Horizonte,iPhone 14,Apple
NT003190,,24/02/2022,9,"54023,51033","59963,38452","5939,874194",São Paulo,iPhone 14,Apple
NT003191,,27/08/2022,9,"52121,93283","63202,0239","11080,09106",Belo Horizonte,iPhone 14,Apple
NT003192,,07/02/2022,9,"45992,33605","62604,15593","16611,81988",Rio de Janeiro,iPhone 14,Apple
NT003193,,01/02/2022,9,"48359,27341","64300,40831","15941,1349",São Paulo,iPhone 14,Apple
NT003194,,17/02/2022,9,"20412,46775","24965,93308","4553,465326",Belo Horizonte,iPhone 14,Apple
NT003195,,27/01/2022,9,"45272,4376","52061,73401","6789,296412",São Paulo,iPhone 14,Apple
NT003196,,12/03/2022,9,"30838,95186","38543,15329","7704,201427",Belo Horizonte,iPhone 14,Apple
NT003197,,19/08/2022,9,"37187,59254","45065,24842","7877,655882",Belo Horizonte,iPhone 14,Apple
NT003198,,13/01/2022,9,"21278,44137","27534,32232","6255,880948",Belo Horizonte,iPhone 14,Apple
NT003199,,21/07/2022,9,"30056,05128","38462,59785","8406,546567",São Paulo,iPhone 14,Apple
NT003200,,06/08/2022,9,"24370,52458","33475,72202","9105,197438",São Paulo,iPhone 14,Apple
NT003201,,13/03/2022,9,"23206,12607","28124,11117","4917,985098",São Paulo,iPhone 14,Apple
NT003202,,27/08/2022,9,"54628,67033","60160,10448","5531,434149",São Paulo,iPhone 14,Apple
NT003203,,01/01/2022,9,"29659,78983","36945,30433","7285,514494",Rio de Janeiro,iPhone 14,Apple
NT003204,,19/02/2022,9,"21712,74057","27373,89505","5661,154479",São Paulo,iPhone 14,Apple
NT003205,,12/01/2022,9,"49207,1744","62793,56052","13586,38612",Rio de Janeiro,iPhone 14,Apple
NT003206,,31/01/2022,9,"24652,95069","28770,29143","4117,34074",Rio de Janeiro,iPhone 14,Apple
NT003207,,11/07/2022,9,"23417,98347","25935,81409","2517,830615",São Paulo,iPhone 14,Apple
NT003208,,02/02/2022,9,"49771,96263","55582,55242","5810,589792",Belo Horizonte,iPhone 14,Apple
NT003209,,09/08/2022,9,"55814,29416","63727,55694","7913,26278",Belo Horizonte,iPhone 14,Apple
NT003210,,26/02/2022,9,"33115,67323","39464,57539","6348,902153",São Paulo,iPhone 14,Apple
NT003211,,26/08/2022,9,"22922,19179","26550,21384","3628,022052",Belo Horizonte,iPhone 14,Apple
NT003212,,19/08/2022,9,"32151,79991","43580,11436","11428,31445",São Paulo,iPhone 14,Apple
NT003213,,06/08/2022,9,"29748,23804","41010,67493","11262,43689",São Paulo,iPhone 14,Apple
NT003214,,12/02/2022,9,"49520,54215","57570,13418","8049,592029",Rio de Janeiro,iPhone 14,Apple
NT003215,,05/02/2022,9,"38164,06324","42486,47037","4322,407131",São Paulo,iPhone 14,Apple
NT003216,,03/03/2022,9,"53731,44493","68477,61661","14746,17168",Belo Horizonte,iPhone 14,Apple
NT003217,,08/06/2022,6,"33564,8395","43824,46649","10259,627",São Paulo,iPhone 11,Apple
NT003218,,20/02/2022,6,"17548,87192","19132,988","1584,116082",Belo Horizonte,iPhone 11,Apple
NT003219,,18/07/2022,6,"28598,5832","34612,85707","6014,273871",Rio de Janeiro,iPhone 11,Apple
NT003220,,08/11/2022,6,"16471,36602","18449,18337","1977,817342",São Paulo,iPhone 11,Apple
NT003221,,31/10/2022,6,"32425,45451","42911,67578","10486,22126",Belo Horizonte,iPhone 11,Apple
NT003222,,19/03/2022,6,"31980,57442","37693,22528","5712,650855",São Paulo,iPhone 11,Apple
NT003223,,11/04/2022,6,"32672,41292","37820,35422","5147,941305",São Paulo,iPhone 11,Apple
NT003224,,23/04/2022,6,"29009,09968","33336,16895","4327,069265",São Paulo,iPhone 11,Apple
NT003225,,28/05/2022,6,"23053,97469","27056,39936","4002,424664",Belo Horizonte,iPhone 11,Apple
NT003226,,03/05/2022,6,"23639,92524","27963,06109","4323,135848",Belo Horizonte,iPhone 11,Apple
NT003227,,23/04/2022,6,"34437,91187","41567,56959","7129,657718",São Paulo,iPhone 11,Apple
NT003228,,20/10/2022,6,"30895,81876","40584,50205","9688,683294",São Paulo,iPhone 11,Apple
NT003229,,22/07/2022,6,"27827,98295","37688,20426","9860,221312",São Paulo,iPhone 11,Apple
NT003230,,18/04/2022,6,"19153,47647","24249,51481","5096,038334",São Paulo,iPhone 11,Apple
NT003231,,28/06/2022,6,"23611,21733","32284,93287","8673,71554",Belo Horizonte,iPhone 11,Apple
NT003232,,17/10/2022,6,"26425,20083","29151,62056","2726,419732",Rio de Janeiro,iPhone 11,Apple
NT003233,,16/06/2022,6,"23850,55729","26313,35574","2462,798443",Rio de Janeiro,iPhone 11,Apple
NT003234,,15/06/2022,6,"35927,34982","45688,91555","9761,565732",Rio de Janeiro,iPhone 11,Apple
NT003235,,29/06/2022,6,"34424,63538","37728,45761","3303,822232",Rio de Janeiro,iPhone 11,Apple
NT003236,,31/08/2022,6,"28200,06166","37888,14253","9688,080863",São Paulo,iPhone 11,Apple
NT003237,,16/02/2022,6,"21608,75259","29579,36435","7970,611765",São Paulo,iPhone 11,Apple
NT003238,,01/07/2022,6,"34005,12205","37729,75706","3724,63501",São Paulo,iPhone 11,Apple
NT003239,,03/07/2022,6,"34826,03848","38924,89239","4098,853911",São Paulo,iPhone 11,Apple
NT003240,,21/07/2022,6,"27054,42464","32162,28596","5107,861314",Rio de Janeiro,iPhone 11,Apple
NT003241,,11/01/2022,6,"28354,10644","30979,6908","2625,584355",Belo Horizonte,iPhone 11,Apple
NT003242,,07/05/2022,6,"27723,60627","38314,05186","10590,44559",Belo Horizonte,iPhone 11,Apple
NT003243,,08/11/2022,6,"17123,64958","21969,884","4846,234423",Rio de Janeiro,iPhone 11,Apple
NT003244,,07/02/2022,6,"25696,89144","32639,47466","6942,58322",Belo Horizonte,iPhone 11,Apple
NT003245,,12/05/2022,6,"27754,10948","32788,49381","5034,384322",São Paulo,iPhone 11,Apple
NT003246,,12/07/2022,6,"37310,73707","44641,5539","7330,816829",São Paulo,iPhone 11,Apple
NT003247,,22/07/2022,6,"16544,06633","22131,17972","5587,113389",São Paulo,iPhone 11,Apple
NT003248,,06/11/2022,6,"20091,61526","22847,39467","2755,779417",São Paulo,iPhone 11,Apple
NT003249,,10/10/2022,6,"24258,73176","29265,22158","5006,489813",Belo Horizonte,iPhone 11,Apple
NT003250,,09/10/2022,6,"23113,28665","31299,18592","8185,899276",Belo Horizonte,iPhone 11,Apple
NT003251,,05/06/2022,6,"14831,41025","16428,33592","1596,925672",Belo Horizonte,iPhone 11,Apple
NT003252,,24/10/2022,6,"15012,14736","17117,91791","2105,770546",Belo Horizonte,iPhone 11,Apple
NT003253,,08/06/2022,6,"21337,70534","24023,08525","2685,379904",Belo Horizonte,iPhone 11,Apple
NT003254,,28/02/2022,6,"21348,3009","29306,48051","7958,179606",São Paulo,iPhone 11,Apple
NT003255,,28/05/2022,6,"19914,68398","24576,69629","4662,01231",São Paulo,iPhone 11,Apple
NT003256,,27/09/2022,6,"24314,00019","28805,04884","4491,048651",São Paulo,iPhone 11,Apple
NT003257,,22/09/2022,6,"23860,37342","30000,33718","6139,963756",São Paulo,iPhone 11,Apple
NT003258,,21/08/2022,6,"25792,92653","35784,26638","9991,339844",São Paulo,iPhone 11,Apple
NT003259,,25/03/2022,6,"16617,57355","21106,01026","4488,436705",São Paulo,iPhone 11,Apple
NT003260,,31/05/2022,6,"23403,65654","26787,44464","3383,788097",Rio de Janeiro,iPhone 11,Apple
NT003261,,20/07/2022,6,"27420,39694","35463,97793","8043,580997",Rio de Janeiro,iPhone 11,Apple
NT003262,,28/10/2022,6,"29787,63191","39243,3664","9455,734487",São Paulo,iPhone 11,Apple
NT003263,,20/05/2022,6,"28493,77522","33678,12186","5184,346638",Belo Horizonte,iPhone 11,Apple
NT003264,,29/11/2022,6,"14191,15488","16494,18708","2303,032197",Belo Horizonte,iPhone 11,Apple
NT003265,,10/01/2022,6,"30278,88792","34375,59275","4096,704832",Belo Horizonte,iPhone 11,Apple
NT003266,,28/06/2022,6,"31327,14586","40475,61119","9148,465335",Rio de Janeiro,iPhone 11,Apple
NT003267,,30/04/2022,6,"23975,58651","32546,39652","8570,810012",Belo Horizonte,iPhone 11,Apple
NT003268,,04/02/2022,6,"16621,18687","20366,55502","3745,368148",Belo Horizonte,iPhone 11,Apple
NT003269,,19/07/2022,6,"14783,09012","17324,9395","2541,849372",São Paulo,iPhone 11,Apple
NT003270,,08/10/2022,6,"36832,98112","40708,64321","3875,662089",Belo Horizonte,iPhone 11,Apple
NT003271,,01/07/2022,6,"29967,90962","35410,01261","5442,102983",Belo Horizonte,iPhone 11,Apple
NT003272,,14/10/2022,6,"15085,99605","18010,54816","2924,552107",São Paulo,iPhone 11,Apple
NT003273,,06/06/2022,6,"37422,06983","47217,11139","9795,041557",Belo Horizonte,iPhone 11,Apple
NT003274,,04/08/2022,6,"27317,1512","32684,64336","5367,492159",Belo Horizonte,iPhone 11,Apple
NT003275,,22/11/2022,6,"17687,57698","21968,44824","4280,871259",Rio de Janeiro,iPhone 11,Apple
NT003276,,24/04/2022,6,"24176,91183","33037,87142","8860,959596",Belo Horizonte,iPhone 11,Apple
NT003277,,31/10/2022,6,"15978,22288","19782,41011","3804,187233",Belo Horizonte,iPhone 11,Apple
NT003278,,23/08/2022,6,"19391,10959","23797,46475","4406,355159",São Paulo,iPhone 11,Apple
NT003279,,29/11/2022,6,"22723,18174","26877,49041","4154,308668",Rio de Janeiro,iPhone 11,Apple
NT003280,,22/02/2022,6,"15259,03226","16646,57696","1387,544707",Belo Horizonte,iPhone 11,Apple
NT003281,,21/04/2022,6,"13601,46903","15236,52236","1635,053327",Rio de Janeiro,iPhone 11,Apple
NT003282,,25/08/2022,6,"13605,10525",0,"4463,181381",Belo Horizonte,iPhone 11,Apple
NT003283,,17/05/2022,6,"31936,13157","40707,7087","8771,577127",Belo Horizonte,iPhone 11,Apple
NT003284,,19/06/2022,6,"14867,10298","17283,54598","2416,443",E-commerce,iPhone 11,Apple
NT003285,,13/10/2022,6,"36338,72879","47431,91216","11093,18337",E-commerce,iPhone 11,Apple
NT003286,,07/07/2022,6,"26559,88091","30055,27033","3495,389416",E-commerce,iPhone 11,Apple
NT003287,,15/08/2022,6,"15757,1507","17351,43311","1594,282409",E-commerce,iPhone 11,Apple
NT003288,,22/10/2022,6,"36610,06199","47551,11572","10941,05373",E-commerce,iPhone 11,Apple
NT003289,,24/11/2022,6,"23165,56435","30809,51008","7643,945725",E-commerce,iPhone 11,Apple
NT003290,,24/11/2022,6,"22118,10307","29200,30371","7082,200644",E-commerce,iPhone 11,Apple
NT003291,,31/07/2022,6,"16662,55983","20562,71147","3900,151639",E-commerce,iPhone 11,Apple
NT003292,,25/10/2022,6,"16686,01161","18523,88203","1837,87042",E-commerce,iPhone 11,Apple
NT003293,,22/07/2022,6,"33067,76756","39155,41461","6087,647052",E-commerce,iPhone 11,Apple
NT003294,,01/11/2022,6,"35503,20758","39858,18499","4354,977415",E-commerce,iPhone 11,Apple
NT003295,,16/11/2022,6,"16880,69461","22957,50421","6076,809599",E-commerce,iPhone 11,Apple
NT003296,,21/07/2022,6,"30405,39713","38814,84477","8409,447636",E-commerce,iPhone 11,Apple
NT003297,,18/11/2022,6,"14479,10762","18476,74057","3997,632953",E-commerce,iPhone 11,Apple
NT003298,,05/11/2022,6,"23098,21552","32101,75817","9003,542651",E-commerce,iPhone 11,Apple
NT003299,,02/12/2022,6,"30120,39095","40670,91932","10550,52838",E-commerce,iPhone 11,Apple
NT003300,,13/02/2022,6,"21947,36629","24607,21934","2659,853046",E-commerce,iPhone 11,Apple
NT003301,,25/06/2022,6,"34762,29908","44126,8452","9364,54612",E-commerce,iPhone 11,Apple
NT003302,,14/04/2022,6,"26846,37096","33941,957","7095,586041",E-commerce,iPhone 11,Apple
NT003303,,25/10/2022,6,"23771,9833","30844,40021","7072,416909",E-commerce,iPhone 11,Apple
NT003304,,08/11/2022,6,"18044,75751","20275,25493","2230,497418",E-commerce,iPhone 11,Apple
NT003305,,26/10/2022,6,"23800,84824","31892,58986","8091,741623",E-commerce,iPhone 11,Apple
NT003306,,19/06/2022,6,"14835,46839","20038,32271","5202,854326",E-commerce,iPhone 11,Apple
NT003307,,01/12/2022,6,"35308,38839","42947,33188","7638,943492",E-commerce,iPhone 11,Apple
NT003308,,20/08/2022,6,"13913,40456","16226,92732","2313,522759",E-commerce,iPhone 11,Apple
NT003309,,27/11/2022,6,"18131,20385","24973,06954","6841,865687",E-commerce,iPhone 11,Apple
NT003310,,30/06/2022,6,"37397,20346","42089,17976","4691,976304",E-commerce,iPhone 11,Apple
NT003311,,12/08/2022,6,"17587,18377","19736,25689","2149,073122",E-commerce,iPhone 11,Apple
NT003312,,30/05/2022,6,"22517,62268","24556,97939","2039,356704",E-commerce,iPhone 11,Apple
NT003313,,09/08/2022,6,"21522,09997","25631,25564","4109,155676",E-commerce,iPhone 11,Apple
NT003314,,13/04/2022,6,"14770,27943","19353,82264","4583,543211",E-commerce,iPhone 11,Apple
NT003315,,12/05/2022,6,"15298,67229","19706,69316","4408,020869",E-commerce,iPhone 11,Apple
NT003316,,25/10/2022,6,"15190,15244","17159,91937","1969,766926",E-commerce,iPhone 11,Apple
NT003317,,12/08/2022,6,"29753,48511","34764,40215","5010,917038",E-commerce,iPhone 11,Apple
NT003318,,04/11/2022,6,"17987,65956","24918,99885","6931,339295",E-commerce,iPhone 11,Apple
NT003319,,25/08/2022,6,"18039,06954","20557,37972","2518,310179",E-commerce,iPhone 11,Apple
NT003320,,09/11/2022,6,"36879,74622","50032,59374","13152,84752",E-commerce,iPhone 11,Apple
NT003321,,08/10/2022,6,"23674,63543","31795,92696","8121,291531",E-commerce,iPhone 11,Apple
NT003322,,26/01/2022,6,"34571,22444","44515,40615","9944,181715",E-commerce,iPhone 11,Apple
NT003323,,06/06/2022,6,"15232,36517","19658,56468","4426,199512",E-commerce,iPhone 11,Apple
NT003324,,08/06/2022,6,"27079,46484","29640,74783","2561,282997",E-commerce,iPhone 11,Apple
NT003325,,22/06/2022,6,"24473,93242","27377,45685","2903,524438",E-commerce,iPhone 11,Apple
NT003326,,03/07/2022,6,"35569,23741","46596,04608","11026,80867",E-commerce,iPhone 11,Apple
NT003327,,12/08/2022,6,"17618,13751","22420,35221","4802,214697",E-commerce,iPhone 11,Apple
NT003328,,09/06/2022,6,"31273,7144","41491,93072","10218,21632",E-commerce,iPhone 11,Apple
NT003329,,03/09/2022,6,"27961,28647","31751,47737","3790,190905",E-commerce,iPhone 11,Apple
NT003330,,06/01/2022,6,"34938,34086","42656,85329","7718,512433",E-commerce,iPhone 11,Apple
NT003331,,10/08/2022,6,"27634,89414","32843,1788","5208,284658",E-commerce,iPhone 11,Apple
NT003332,,07/10/2022,6,"34266,69009","46090,40417","11823,71409",E-commerce,iPhone 11,Apple
NT003333,,18/07/2022,6,"37540,83314","42274,50754","4733,674397",E-commerce,iPhone 11,Apple
NT003334,,04/08/2022,6,"13515,52872","16504,67648","2989,147767",E-commerce,iPhone 11,Apple
NT003335,,12/07/2022,6,"20785,61132","25840,55014","5054,938824",E-commerce,iPhone 11,Apple
NT003336,,15/10/2022,6,"18598,50619","22038,41749","3439,9113",E-commerce,iPhone 11,Apple
NT003337,,24/03/2022,6,"13978,42749","17503,66614","3525,238649",E-commerce,iPhone 11,Apple
NT003338,,12/07/2022,6,"24302,94322","28876,2856","4573,342386",E-commerce,iPhone 11,Apple
NT003339,,26/10/2022,6,"20935,50194","25884,556","4949,054063",E-commerce,iPhone 11,Apple
NT003340,,19/10/2022,6,"13881,88959","15259,64269","1377,753092",E-commerce,iPhone 11,Apple
NT003341,,21/07/2022,6,"33834,76587","38294,61529","4459,849419",E-commerce,iPhone 11,Apple
NT003342,,19/08/2022,6,"20424,99266","27837,21017","7412,217507",E-commerce,iPhone 11,Apple
NT003343,,24/06/2022,6,"36843,17049","40401,75785","3558,587363",E-commerce,iPhone 11,Apple
NT003344,,04/12/2022,6,"31428,67875","38511,43255","7082,753799",E-commerce,iPhone 11,Apple
NT003345,,18/07/2022,6,"25288,82609","29828,56703","4539,740941",E-commerce,iPhone 11,Apple
NT003346,,11/06/2022,6,"31801,89757","37255,1995","5453,30193",E-commerce,iPhone 11,Apple
NT003347,,12/04/2022,6,"34920,44385","46149,11995","11228,6761",E-commerce,iPhone 11,Apple
NT003348,,05/07/2022,6,"19020,09577","20940,84026","1920,744491",E-commerce,iPhone 11,Apple
NT003349,,16/11/2022,6,"33833,95894","42606,69636","8772,737421",E-commerce,iPhone 11,Apple
NT003350,,30/04/2022,6,"19716,73832","26455,64329","6738,904969",E-commerce,iPhone 11,Apple
NT003351,,27/05/2022,6,"25173,63211","28127,13244","2953,500337",E-commerce,iPhone 11,Apple
NT003352,,24/10/2022,6,"15809,37866","20013,31984","4203,941174",E-commerce,iPhone 11,Apple
NT003353,,02/11/2022,6,"23602,70384","29363,91279","5761,20895",E-commerce,iPhone 11,Apple
NT003354,,06/11/2022,6,"37151,48046","41948,03207","4796,551614",E-commerce,iPhone 11,Apple
NT003355,,30/06/2022,6,"29166,53481","34493,83738","5327,302571",E-commerce,iPhone 11,Apple
NT003356,,19/11/2022,6,"19544,76679","21745,94718","2201,180387",E-commerce,iPhone 11,Apple
NT003357,,16/06/2022,6,"26588,10631","33464,09741","6875,991106",E-commerce,iPhone 11,Apple
NT003358,,18/05/2022,6,"27834,80114","32452,84983","4618,048691",E-commerce,iPhone 11,Apple
NT003359,,06/11/2022,6,"27496,06081","34089,68323","6593,622416",E-commerce,iPhone 11,Apple
NT003360,,24/03/2022,6,"34900,59367","46569,22214","11668,62847",E-commerce,iPhone 11,Apple
NT003361,,31/10/2022,6,"21294,23683","28017,27515","6723,038319",E-commerce,iPhone 11,Apple
NT003362,,18/06/2022,6,"22873,01515","31493,0684","8620,053259",E-commerce,iPhone 11,Apple
NT003363,,15/08/2022,6,"23995,67368","27678,20342","3682,529742",E-commerce,iPhone 11,Apple
NT003364,,24/08/2022,6,"32046,03054","37854,54511","5808,514566",E-commerce,iPhone 11,Apple
NT003365,,09/03/2022,6,"16180,8662","21647,57557","5466,709374",E-commerce,iPhone 11,Apple
NT003366,,05/11/2022,6,"18779,13966","23097,5179","4318,378233",E-commerce,iPhone 11,Apple
NT003367,,27/08/2022,6,"36628,89471","50660,84503","14031,95032",E-commerce,iPhone 11,Apple
NT003368,,25/10/2022,6,"29555,60927","40501,13668","10945,52741",E-commerce,iPhone 11,Apple
NT003369,,24/03/2022,6,"35526,3231","42091,4907","6565,167604",E-commerce,iPhone 11,Apple
NT003370,,13/07/2022,6,"19069,75849","25133,37042","6063,611931",E-commerce,iPhone 11,Apple
NT003371,,18/10/2022,6,"21926,17378","29573,54921","7647,375438",E-commerce,iPhone 11,Apple
NT003372,,03/08/2022,6,"32171,86096","43921,57954","11749,71858",E-commerce,iPhone 11,Apple
NT003373,,14/10/2022,6,"14792,12963","18669,7748","3877,645166",E-commerce,iPhone 11,Apple
NT003374,,19/04/2022,6,"28755,24349","35078,09127","6322,847776",E-commerce,iPhone 11,Apple
NT003375,,24/08/2022,6,"22343,34028","27247,64325","4904,302975",E-commerce,iPhone 11,Apple
NT003376,,05/08/2022,6,"24342,54458","30714,49088","6371,946295",E-commerce,iPhone 11,Apple
NT003377,,13/02/2022,6,"22532,29994","25393,51005","2861,210105",E-commerce,iPhone 11,Apple
